,Date,Open,High,Low,Close,Volume,Market Cap
65,2021-03-05,3e-08,3e-08,2e-08,2e-08,2107989.67,0.0
66,2021-03-04,2e-08,3e-08,2e-08,3e-08,3502637.01,0.0
67,2021-03-03,2e-08,2e-08,2e-08,2e-08,1427315.53,0.0
68,2021-03-02,1e-08,2e-08,1e-08,2e-08,528326.05,0.0
69,2021-03-01,1e-08,1e-08,1e-08,1e-08,991095.35,0.0
70,2021-02-28,1e-08,2e-08,1e-08,1e-08,3832191.77,0.0
71,2021-02-27,1e-08,1e-08,1e-08,1e-08,481990.5,0.0
72,2021-02-26,1e-08,1e-08,1e-08,1e-08,147255.54,0.0
73,2021-02-25,1e-08,1e-08,1e-08,1e-08,31669.38,0.0
74,2021-02-24,1e-08,1e-08,1e-08,1e-08,54983.88,0.0
75,2021-02-23,1e-08,1e-08,0.0,1e-08,34174.16,0.0
76,2021-02-22,1e-08,1e-08,1e-08,1e-08,102993.69,0.0
77,2021-02-21,1e-08,1e-08,1e-08,1e-08,124683.66,0.0
78,2021-02-20,1e-08,1e-08,1e-08,1e-08,259931.35,0.0
79,2021-02-19,1e-08,1e-08,1e-08,1e-08,105110.1,0.0
80,2021-02-18,1e-08,1e-08,1e-08,1e-08,85075.64,0.0
81,2021-02-17,1e-08,1e-08,1e-08,1e-08,134902.57,0.0
82,2021-02-16,1e-08,1e-08,1e-08,1e-08,253569.77,0.0
83,2021-02-15,1e-08,1e-08,1e-08,1e-08,186938.44,0.0
84,2021-02-14,1e-08,1e-08,1e-08,1e-08,355424.7,0.0
85,2021-02-13,1e-08,1e-08,1e-08,1e-08,249169.33,0.0
86,2021-02-12,1e-08,1e-08,1e-08,1e-08,388734.61,0.0
87,2021-02-11,1e-08,1e-08,1e-08,1e-08,560751.92,0.0
88,2021-02-10,1e-08,1e-08,1e-08,1e-08,933735.35,0.0
89,2021-02-09,1e-08,1e-08,1e-08,1e-08,1143430.4,0.0
90,2021-02-08,1e-08,2e-08,1e-08,1e-08,6113372.36,0.0
91,2021-02-07,1e-08,1e-08,0.0,1e-08,1325909.65,0.0
92,2021-02-06,1e-08,1e-08,1e-08,1e-08,595378.68,0.0
93,2021-02-05,1e-08,1e-08,1e-08,1e-08,1298642.22,0.0
94,2021-02-04,1e-08,2e-08,1e-08,1e-08,1804077.87,0.0
95,2021-02-03,2e-08,2e-08,1e-08,1e-08,2682177.58,0.0
96,2021-02-02,1e-08,2e-08,1e-08,2e-08,5559511.64,0.0
97,2021-02-01,3e-08,4e-08,1e-08,1e-08,18665190.88,0.0
98,2021-01-31,1e-08,8e-08,0.0,3e-08,23921740.56,0.0
99,2021-01-30,0.0,1e-08,0.0,1e-08,5708931.98,0.0
100,2021-01-29,0.0,0.0,0.0,0.0,523.43,0.0
101,2021-01-28,0.0,0.0,0.0,0.0,13.34,0.0
102,2021-01-27,0.0,0.0,0.0,0.0,38.24596597,0.0
103,2021-01-26,0.0,0.0,0.0,0.0,132.46966321,0.0
104,2021-01-25,0.0,0.0,0.0,0.0,472.68147141,0.0
105,2021-01-24,0.0,0.0,0.0,0.0,0.14084892,0.0
106,2021-01-23,0.0,0.0,0.0,0.0,0.0,0.0
107,2021-01-22,0.0,0.0,0.0,0.0,51.75446457,0.0
108,2021-01-21,0.0,0.0,0.0,0.0,0.0,0.0
109,2021-01-20,0.0,0.0,0.0,0.0,0.0,0.0
110,2021-01-19,0.0,0.0,0.0,0.0,7.81093219,0.0
111,2021-01-18,0.0,0.0,0.0,0.0,44.6661,0.0
112,2021-01-17,0.0,0.0,0.0,0.0,47.5950646,0.0
113,2021-01-16,0.0,0.0,0.0,0.0,1225.8082423,0.0
114,2021-01-15,0.0,0.0,0.0,0.0,622.6602494,0.0
115,2021-01-14,0.0,0.0,0.0,0.0,619.04852664,0.0
116,2021-01-13,0.0,0.0,0.0,0.0,0.0,0.0
117,2021-01-12,0.0,0.0,0.0,0.0,124.98545455,0.0
118,2021-01-11,0.0,0.0,0.0,0.0,66.432681,0.0
119,2021-01-10,0.0,0.0,0.0,0.0,202.45953625,0.0
120,2021-01-09,0.0,0.0,0.0,0.0,201.31700152,0.0
121,2021-01-08,0.0,0.0,0.0,0.0,0.0,0.0
122,2021-01-07,0.0,0.0,0.0,0.0,0.0,0.0
123,2021-01-06,0.0,0.0,0.0,0.0,0.0,0.0
124,2021-01-05,0.0,0.0,0.0,0.0,17.51115765,0.0
125,2021-01-04,0.0,0.0,0.0,0.0,0.0,0.0
126,2021-01-03,0.0,0.0,0.0,0.0,1.91739689,0.0
127,2021-01-02,0.0,0.0,0.0,0.0,77.54,0.0
128,2021-01-01,0.0,0.0,0.0,0.0,0.0,0.0
129,2020-12-31,0.0,0.0,0.0,0.0,0.00036875,0.0
130,2020-12-30,0.0,0.0,0.0,0.0,0.0,0.0
131,2020-12-29,0.0,0.0,0.0,0.0,119.05991813,0.0
132,2020-12-28,0.0,0.0,0.0,0.0,0.0,0.0
133,2020-12-27,0.0,0.0,0.0,0.0,212.57789603,0.0
134,2020-12-26,0.0,0.0,0.0,0.0,9.09387221,0.0
135,2020-12-25,0.0,0.0,0.0,0.0,0.0,0.0
136,2020-12-24,0.0,0.0,0.0,0.0,0.0,0.0
137,2020-12-23,0.0,0.0,0.0,0.0,0.0,0.0
138,2020-12-22,0.0,0.0,0.0,0.0,0.0,0.0
139,2020-12-21,0.0,0.0,0.0,0.0,0.0,0.0
140,2020-12-20,0.0,0.0,0.0,0.0,3.29408365,0.0
141,2020-12-19,0.0,0.0,0.0,0.0,13.42680962,0.0
142,2020-12-18,0.0,0.0,0.0,0.0,0.0,0.0
143,2020-12-17,0.0,0.0,0.0,0.0,0.0,0.0
144,2020-12-16,0.0,0.0,0.0,0.0,0.0,0.0
145,2020-12-15,0.0,0.0,0.0,0.0,0.0,0.0
146,2020-12-14,0.0,0.0,0.0,0.0,345.84764122,0.0
147,2020-12-13,0.0,0.0,0.0,0.0,20.70503864,0.0
148,2020-12-12,0.0,0.0,0.0,0.0,5.9661,0.0
149,2020-12-11,0.0,0.0,0.0,0.0,71.06872665,0.0
150,2020-12-10,0.0,0.0,0.0,0.0,0.0,0.0
151,2020-12-09,0.0,0.0,0.0,0.0,0.0,0.0
152,2020-12-08,0.0,0.0,0.0,0.0,19.99140608,0.0
153,2020-12-07,0.0,0.0,0.0,0.0,0.0,0.0
154,2020-12-06,0.0,0.0,0.0,0.0,6.34544542,0.0
155,2020-12-05,0.0,0.0,0.0,0.0,11.83565309,0.0
156,2020-12-04,0.0,0.0,0.0,0.0,36.41669453,0.0
157,2020-12-03,0.0,0.0,0.0,0.0,0.0,0.0
158,2020-12-02,0.0,0.0,0.0,0.0,0.0,0.0
159,2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0
160,2020-11-30,0.0,0.0,0.0,0.0,154.36344785,0.0
161,2020-11-29,0.0,0.0,0.0,0.0,7.74154935,0.0
162,2020-11-28,0.0,0.0,0.0,0.0,1380.27098851,0.0
163,2020-11-27,0.0,0.0,0.0,0.0,8.78793772,0.0
164,2020-11-26,0.0,0.0,0.0,0.0,0.0,0.0
165,2020-11-25,0.0,0.0,0.0,0.0,0.0,0.0
166,2020-11-24,0.0,0.0,0.0,0.0,0.0,0.0
167,2020-11-23,0.0,0.0,0.0,0.0,0.0,0.0
168,2020-11-22,0.0,0.0,0.0,0.0,83.2598124,0.0
169,2020-11-21,0.0,0.0,0.0,0.0,59.79674865,0.0
170,2020-11-20,0.0,0.0,0.0,0.0,157.76690706,0.0
171,2020-11-19,0.0,0.0,0.0,0.0,1.93069831,0.0
172,2020-11-18,0.0,0.0,0.0,0.0,9.09953846,0.0
173,2020-11-17,0.0,0.0,0.0,0.0,8.5727133,0.0
174,2020-11-16,0.0,0.0,0.0,0.0,36.48294314,0.0
175,2020-11-15,0.0,0.0,0.0,0.0,9.78661538,0.0
176,2020-11-14,0.0,0.0,0.0,0.0,136.42796503,0.0
177,2020-11-13,0.0,0.0,0.0,0.0,712.63721376,0.0
178,2020-11-12,0.0,0.0,0.0,0.0,1374.23263903,0.0
179,2020-11-11,0.0,0.0,0.0,0.0,0.0,0.0
180,2020-11-10,0.0,0.0,0.0,0.0,0.0,0.0
181,2020-11-09,0.0,0.0,0.0,0.0,61.81790793,0.0
182,2020-11-08,0.0,0.0,0.0,0.0,0.0,0.0
183,2020-11-07,0.0,0.0,0.0,0.0,0.0,0.0
184,2020-11-06,0.0,0.0,0.0,0.0,10.91576471,0.0
185,2020-11-05,0.0,0.0,0.0,0.0,198.94489667,0.0
186,2020-11-04,0.0,0.0,0.0,0.0,35.98311286,0.0
187,2020-11-03,0.0,0.0,0.0,0.0,429.26710204,0.0
188,2020-11-02,0.0,0.0,0.0,0.0,661.99796145,0.0
189,2020-11-01,0.0,0.0,0.0,0.0,0.96421414,0.0
190,2020-10-31,0.0,0.0,0.0,0.0,170.87720353,0.0
191,2020-10-30,0.0,0.0,0.0,0.0,83.64527909,0.0
192,2020-10-29,0.0,0.0,0.0,0.0,13.43791051,0.0
193,2020-10-28,0.0,0.0,0.0,0.0,459.64825356,0.0
194,2020-10-27,0.0,0.0,0.0,0.0,0.0,0.0
195,2020-10-26,0.0,0.0,0.0,0.0,0.0,0.0
196,2020-10-25,0.0,0.0,0.0,0.0,0.0,0.0
197,2020-10-24,0.0,0.0,0.0,0.0,0.0,0.0
198,2020-10-23,0.0,0.0,0.0,0.0,0.0,0.0
199,2020-10-22,0.0,0.0,0.0,0.0,28.47324783,0.0
200,2020-10-21,0.0,0.0,0.0,0.0,534.4607478,0.0
201,2020-10-20,0.0,0.0,0.0,0.0,514.30284306,0.0
202,2020-10-19,0.0,0.0,0.0,0.0,57.76742881,0.0
203,2020-10-18,0.0,0.0,0.0,0.0,3.75581357,0.0
204,2020-10-17,0.0,0.0,0.0,0.0,44.60856216,0.0
205,2020-10-16,0.0,0.0,0.0,0.0,179.1448951,0.0
206,2020-10-15,0.0,0.0,0.0,0.0,25.42110426,0.0
207,2020-10-14,0.0,0.0,0.0,0.0,53.02888889,0.0
208,2020-10-13,0.0,0.0,0.0,0.0,1213.6728863,0.0
209,2020-10-12,0.0,0.0,0.0,0.0,108.85503987,0.0
210,2020-10-11,0.0,0.0,0.0,0.0,10.35731466,0.0
211,2020-10-10,0.0,0.0,0.0,0.0,304.03897884,0.0
212,2020-10-09,0.0,0.0,0.0,0.0,1196.90895,0.0
213,2020-10-08,0.0,0.0,0.0,0.0,747.82024839,0.0
214,2020-10-07,0.0,0.0,0.0,0.0,5086.42808276,0.0
215,2020-10-06,0.0,0.0,0.0,0.0,3931.70928182,0.0
216,2020-10-05,0.0,0.0,0.0,0.0,2627.83931212,0.0
217,2020-10-04,0.0,0.0,0.0,0.0,9203.05240278,0.0
218,2020-10-03,0.0,0.0,0.0,0.0,9064.72344444,0.0
219,2020-10-02,0.0,0.0,0.0,0.0,8948.49970333,0.0
220,2020-10-01,0.0,0.0,0.0,0.0,304.86921667,0.0
221,2020-09-30,0.0,0.0,0.0,0.0,512.02624865,0.0
222,2020-09-29,0.0,0.0,0.0,0.0,249.76373684,0.0
223,2020-09-28,0.0,0.0,0.0,0.0,640.33370513,0.0
224,2020-09-27,0.0,0.0,0.0,0.0,2378.29957317,0.0
225,2020-09-26,0.0,0.0,0.0,0.0,248.58169118,0.0
226,2020-09-25,0.0,0.0,0.0,0.0,205.996,0.0
227,2020-09-24,0.0,0.0,0.0,0.0,171.5569697,0.0
228,2020-09-23,0.0,0.0,0.0,0.0,504.51369697,0.0
229,2020-09-22,1.2266544279e-10,1.23523164566e-10,1.16681176833e-10,1.1823815253e-10,468.172648932238,0.0
230,2020-09-21,1.3315588276e-10,1.4713390764e-10,1.22003398981e-10,1.2283823784e-10,1880.66576685173,0.0
231,2020-09-20,1.684224794e-10,1.68422479401e-10,1.27495840616e-10,1.3315588276e-10,2795.87165303942,0.0
232,2020-09-19,1.1944294338e-10,1.70047995486e-10,1.19442943386e-10,1.6823271247e-10,3568.05065867564,0.0
233,2020-09-18,1.2198907664e-10,1.48742016432e-10,1.08231716582e-10,1.1944294338e-10,289.566911784083,0.0
234,2020-09-17,1.0057365416e-10,1.22948214261e-10,1.0021788475e-10,1.2216551277e-10,1300.76373326965,0.0
235,2020-09-16,1.0220994788e-10,1.02209947888e-10,9.91516299079e-11,1.006129425e-10,100.896177350041,0.0
236,2020-09-15,1.0100107051e-10,1.05096332663e-10,9.9230597011e-11,1.022511427e-10,429.103715444732,0.0
237,2020-09-14,1.0981269564e-10,1.1036802622e-10,1.00364535349e-10,1.0100107051e-10,882.945837887722,0.0
238,2020-09-13,1.1079017204e-10,1.13849471844e-10,1.05519168918e-10,1.0966870371e-10,697.462424747762,0.0
239,2020-09-12,1.1616297536e-10,1.17470412947e-10,1.08698067959e-10,1.1078270529e-10,727.898087178671,0.0
240,2020-09-11,1.1559825002e-10,1.16486218221e-10,1.12227042357e-10,1.1617944538e-10,78.9517426440355,0.0
241,2020-09-10,1.0363828237e-10,1.18922328027e-10,1.0342112293e-10,1.1553792607e-10,655.620972639878,0.0
242,2020-09-09,1.3353116944e-10,1.35596767077e-10,1.0335375653e-10,1.0363828237e-10,2992.87559114736,0.0
243,2020-09-08,1.2386388884e-10,1.5406751566e-10,1.20650390881e-10,1.3347335507e-10,4343.35834151932,0.0
244,2020-09-07,1.4282577548e-10,1.43871828537e-10,9.9148006293e-11,1.2385228765e-10,5672.8039263459,0.0
245,2020-09-06,1.5572860472e-10,2.02273860695e-10,1.01171635982e-10,1.4282577548e-10,15529.29279225,0.0
246,2020-09-05,3.7554594304e-10,3.91292479999e-10,1.50128842376e-10,1.5590581885e-10,12080.2805470156,0.0
247,2020-09-04,5.4084570122e-10,6.83908521087e-10,3.39743030329e-10,3.7541310182e-10,36623.4691548575,0.0
248,2020-09-03,4.7251420569e-10,6.32488332727e-10,3.18322176368e-10,5.3916193874e-10,70619.0567841903,0.0
249,2020-09-02,2.7999925213e-10,4.79848250969e-10,2.73408920679e-10,4.7018566636e-10,61768.6889716882,0.0
250,2020-09-01,3.0904165243e-10,3.36940541843e-10,2.66989830879e-10,2.8103880584e-10,16378.439537515,0.0
251,2020-08-31,2.4763337277e-10,3.20571619028e-10,2.43691013562e-10,3.0875492567e-10,6652.71687717905,0.0
252,2020-08-30,1.367013969e-10,3.69056511983e-10,1.36368729925e-10,2.476228904e-10,40608.5884331805,0.0
253,2020-08-29,1.2222161554e-10,1.37495750577e-10,1.07200756689e-10,1.3674513291e-10,4190.91721909019,0.0
254,2020-08-28,8.287425378e-11,1.22231506767e-10,8.27502981477e-11,1.2223150676e-10,7425.53120693658,0.0
255,2020-08-27,1.0137063102e-10,1.02498153312e-10,8.16460601987e-11,8.291968628e-11,2403.62613754312,0.0
256,2020-08-26,1.084066587e-10,1.09434621229e-10,9.99851304299e-11,1.0146921188e-10,595.020713799383,0.0
257,2020-08-25,1.1699631479e-10,1.20192782556e-10,1.05657049457e-10,1.0841032928e-10,377.223827586518,0.0
258,2020-08-24,1.1248448716e-10,1.17776061477e-10,1.11394318915e-10,1.1698450496e-10,31.9097179654162,0.0
259,2020-08-23,1.1657026403e-10,1.16813683546e-10,1.0799753398e-10,1.1250825218e-10,762.842463222274,0.0
260,2020-08-22,1.1740329861e-10,1.23110363824e-10,9.16227251369e-11,1.1657176973e-10,8019.48647555306,0.0
261,2020-08-21,1.9977078471e-10,2.03598455643e-10,1.16912148043e-10,1.1735941918e-10,4893.74378818185,0.0
262,2020-08-20,1.7568502101e-10,2.02248030246e-10,1.71492927352e-10,1.9977986362e-10,2057.71152231131,0.0
263,2020-08-19,1.5942375735e-10,1.7768731708e-10,1.41050401677e-10,1.7568502101e-10,3410.67759396562,0.0
264,2020-08-18,1.6318200862e-10,1.65396148357e-10,1.56440966407e-10,1.5908749544e-10,153.455394509943,0.0
265,2020-08-17,1.7094854628e-10,1.71060754682e-10,1.59615625421e-10,1.6304587969e-10,542.718439185694,0.0
266,2020-08-16,1.69268509e-10,1.74152273657e-10,1.65101030911e-10,1.7094854628e-10,505.608682091835,0.0
267,2020-08-15,1.8322109103e-10,1.86670785911e-10,1.6822903218e-10,1.6913954193e-10,1478.98757822243,0.0
268,2020-08-14,1.5704631684e-10,1.87848822253e-10,1.51863912964e-10,1.8299800499e-10,3567.15381395158,0.0
269,2020-08-13,1.5034333087e-10,1.62060809483e-10,1.37125727084e-10,1.5704002947e-10,1723.28037123382,0.0
270,2020-08-12,1.7313910297e-10,1.77359022251e-10,1.5022111544e-10,1.5029599911e-10,1868.43480247145,0.0
271,2020-08-11,1.889359201e-10,1.94980663911e-10,1.65430532528e-10,1.7286271884e-10,2895.75604480805,0.0
272,2020-08-10,2.3708522167e-10,2.39627917661e-10,1.71200547674e-10,1.8897323423e-10,6104.98840774086,0.0
273,2020-08-09,2.6194428731e-10,2.76220817233e-10,2.33243214256e-10,2.3708522167e-10,5189.7862736396,0.0
274,2020-08-08,2.3076625637e-10,2.62292998056e-10,2.29963049551e-10,2.6127616178e-10,13773.1562305598,0.0
275,2020-08-07,2.3292621053e-10,3.27181920462e-10,2.22587466841e-10,2.2989937499e-10,17528.5883437114,0.0
276,2020-08-06,3.093869992e-10,3.11456814649e-10,2.29804171754e-10,2.3289073739e-10,8707.73244110256,0.0
277,2020-08-05,1.6147362935e-10,3.30117543637e-10,1.46629872976e-10,3.093869992e-10,26868.8390953777,0.0
278,2020-08-04,1.4519750348e-10,2.02910659437e-10,1.38137424143e-10,1.6165155465e-10,19717.1370854522,0.0
279,2020-08-03,4.9945938382e-10,5.1452246264e-10,1.42747291366e-10,1.4519750348e-10,129225.202851416,0.0
280,2020-08-02,1.0086752354e-09,1.07330237784e-09,3.56417379648e-10,5.0993452697e-10,193097.500414133,0.0
281,2020-08-01,1.33465053536e-09,3.27650988911e-09,4.32009152978e-10,1.00556591916e-09,1604788.58049698,0.0
